"anon_Mill" "anon_Sense" "anon_Villette"
"integrity" 0.0033671653278176 0.00418060200668896 0.00205990194866724
"inviting" 0.000962047236519313 0.00418060200668896 0.00205990194866724
"ladislaw^s" 0 0 0
"ll" 0.0033671653278176 0 0
"maternal" 0.00240511809129828 0.00167224080267559 0.00257487743583405
"mawmsey" 0 0 0
"moods" 0.000962047236519313 0 0.00411980389733449
"nasty" 0.00288614170955794 0.000836120401337793 0
"neutral" 0.00144307085477897 0 0.00205990194866724
"nieces" 0.000962047236519313 0.000836120401337793 0
"noisy" 0.000962047236519313 0.00418060200668896 0.00205990194866724
"parent" 0.000962047236519313 0.00418060200668896 0.000514975487166811
"peevish" 0.00240511809129828 0 0.00102995097433362
"phillips" 0 0 0
"pinch" 0.00432921256433691 0 0.000514975487166811
"placid" 0.00192409447303863 0 0.00205990194866724
"pleaded" 0 0 0.00154492646150043
"poison" 0.000481023618259657 0 0.00257487743583405
"poole" 0 0 0
"poorly" 0.00481023618259657 0.000836120401337793 0.000514975487166811
"praised" 0 0.00250836120401338 0.00205990194866724
"provincial" 0.00192409447303863 0 0.00102995097433362
"pulse" 0.000962047236519313 0.00334448160535117 0.00411980389733449
"pursuits" 0.000962047236519313 0.00501672240802676 0.00102995097433362
"recollecting" 0 0.00501672240802676 0
"release" 0.00144307085477897 0.00334448160535117 0.00154492646150043
"removing" 0.00144307085477897 0.00585284280936455 0.000514975487166811
"rent" 0.00240511809129828 0.00250836120401338 0.00205990194866724
"restrain" 0.00288614170955794 0.00167224080267559 0
"rigid" 0.00192409447303863 0 0.00102995097433362
"rubbing" 0.00240511809129828 0 0.000514975487166811
"salon" 0 0 0.00978453425616941
"sanction" 0.00288614170955794 0 0.00308985292300087
"savings" 0.00529125980085622 0.000836120401337793 0.00154492646150043
"scoundrel" 0.000962047236519313 0.00167224080267559 0
"seizing" 0.00144307085477897 0 0.000514975487166811
"selected" 0.00192409447303863 0 0.00257487743583405
"self-command" 0.00192409447303863 0.00668896321070234 0.000514975487166811
"shine" 0.00144307085477897 0 0.00566473035883492
"shudder" 0.00192409447303863 0 0.00102995097433362
"sixty" 0.000481023618259657 0 0.00154492646150043
"sly" 0.000962047236519313 0.00334448160535117 0.00102995097433362
"sparkling" 0.000481023618259657 0.00167224080267559 0.00308985292300087
"species" 0 0.00167224080267559 0.00154492646150043
"sport" 0.00288614170955794 0.00167224080267559 0.000514975487166811
"standish" 0 0 0
"stephen^s" 0.0134686613112704 0 0
"stopping" 0.000481023618259657 0.000836120401337793 0.00102995097433362
"struggles" 0.00240511809129828 0 0.00154492646150043
"subsided" 0.00192409447303863 0 0.000514975487166811
"teasing" 0.000962047236519313 0 0.00308985292300087
"tend" 0.00192409447303863 0.00167224080267559 0.00102995097433362
"terribly" 0 0 0.00205990194866724
"tricks" 0.00288614170955794 0.00334448160535117 0.000514975487166811
"unfit" 0.000962047236519313 0.00250836120401338 0.000514975487166811
"uttering" 0.00144307085477897 0 0.00102995097433362
"vainly" 0 0 0.00102995097433362
"vessel" 0.00529125980085622 0 0.00257487743583405
"warmed" 0.000962047236519313 0.000836120401337793 0.00411980389733449
"wholesome" 0.00144307085477897 0 0.00360482841016768
"wildly" 0 0.00250836120401338 0.00154492646150043
"wits" 0.00144307085477897 0 0.00154492646150043
"zoraide" 0 0 0
"afflicted" 0.000962047236519313 0.000836120401337793 0.000514975487166811
"agnes" 0 0 0.00154492646150043
"alighted" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"announce" 0.000481023618259657 0.00418060200668896 0.00102995097433362
"anticipation" 0.000481023618259657 0.000836120401337793 0.00257487743583405
"antipathy" 0.00144307085477897 0 0.00308985292300087
"assent" 0.00192409447303863 0.00334448160535117 0
"baffled" 0.000962047236519313 0 0.0046347793845013
"balls" 0.000481023618259657 0.00250836120401338 0.00154492646150043
"bone" 0.000962047236519313 0 0.00154492646150043
"branch" 0.00192409447303863 0.000836120401337793 0.00308985292300087
"broxton" 0 0 0
"burned" 0.000481023618259657 0 0.00308985292300087
"carre" 0 0 0.0123594116920035
"casting" 0.00240511809129828 0 0.00205990194866724
"celia^s" 0 0 0
"charles" 0.000962047236519313 0 0.00154492646150043
"cheered" 0.000481023618259657 0.000836120401337793 0.00411980389733449
"clasping" 0.00384818894607725 0 0.000514975487166811
"commission" 0 0.00334448160535117 0.000514975487166811
"compassionate" 0.000962047236519313 0.00418060200668896 0.00102995097433362
"contradiction" 0.00192409447303863 0 0.00102995097433362
"curse" 0.00192409447303863 0 0.000514975487166811
"darker" 0.00144307085477897 0.000836120401337793 0.00154492646150043
"defy" 0.000481023618259657 0.000836120401337793 0.00154492646150043
"depression" 0.00144307085477897 0 0.00154492646150043
"disadvantage" 0.0033671653278176 0.00250836120401338 0
"entertaining" 0.000962047236519313 0 0.000514975487166811
"eshton" 0 0 0
"estimate" 0.000962047236519313 0.000836120401337793 0.00411980389733449
"estimation" 0 0.00334448160535117 0.00257487743583405
"excepting" 0 0.000836120401337793 0.00154492646150043
"exceptional" 0.00288614170955794 0 0.00154492646150043
"excused" 0.000481023618259657 0.00250836120401338 0.000514975487166811
"extended" 0 0.00418060200668896 0.00257487743583405
"extravagance" 0.00144307085477897 0.00250836120401338 0.00205990194866724
"exultation" 0.00144307085477897 0.00334448160535117 0.00102995097433362
"eyelids" 0.00192409447303863 0 0.00257487743583405
"feathers" 0.00432921256433691 0 0.00102995097433362
"framed" 0.000962047236519313 0 0.00205990194866724
"furnish" 0.00144307085477897 0 0.00205990194866724
"generations" 0.00384818894607725 0.000836120401337793 0.00154492646150043
"glided" 0.00192409447303863 0 0.0046347793845013
"half-an-hour" 0 0 0.000514975487166811
"hamal" 0 0 0.0139043381535039
"harassed" 0.000962047236519313 0 0.0046347793845013
"hasn^t" 0.00625330703737554 0 0
"hideous" 0.0033671653278176 0 0.00154492646150043
"homage" 0.000481023618259657 0 0.00669468133316854
"idleness" 0.00240511809129828 0.00334448160535117 0
"imperfect" 0.000962047236519313 0.00167224080267559 0.00308985292300087
"impertinence" 0 0.00418060200668896 0.00154492646150043
"imply" 0.00144307085477897 0.000836120401337793 0
"imprudent" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"indebted" 0.00144307085477897 0 0
"inevitably" 0.00192409447303863 0.00250836120401338 0.00102995097433362
"irregular" 0.00240511809129828 0.000836120401337793 0.000514975487166811
"irresistible" 0.000962047236519313 0.00250836120401338 0.000514975487166811
"j" 0 0 0.00617970584600173
"joyous" 0 0 0.00205990194866724
"joys" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"lasting" 0.00192409447303863 0.00418060200668896 0.000514975487166811
"lightning" 0.00144307085477897 0 0.00205990194866724
"list" 0.00144307085477897 0 0.00205990194866724
"lustre" 0 0 0.00257487743583405
"mankind" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"meadow" 0.000481023618259657 0 0.00154492646150043
"medicine" 0.000962047236519313 0.000836120401337793 0.00154492646150043
"melted" 0.000481023618259657 0 0.00308985292300087
"members" 0.000962047236519313 0 0.000514975487166811
"miniature" 0 0.00167224080267559 0.00205990194866724
"minister" 0.000481023618259657 0 0.000514975487166811
"mistakes" 0.000481023618259657 0.000836120401337793 0
"mould" 0.000962047236519313 0 0.00514975487166811
"newly" 0.00240511809129828 0.000836120401337793 0
"orphan" 0.000481023618259657 0.000836120401337793 0.000514975487166811
"owned" 0.000962047236519313 0.00167224080267559 0.0046347793845013
"panes" 0.000481023618259657 0 0.00360482841016768
"peril" 0.00144307085477897 0 0.00617970584600173
"perverse" 0.00144307085477897 0 0.0046347793845013
"picturesque" 0.000481023618259657 0.00585284280936455 0.00205990194866724
"pitying" 0.00240511809129828 0.00250836120401338 0.000514975487166811
"pound" 0.00529125980085622 0 0
"prone" 0.00192409447303863 0 0.00360482841016768
"pronounce" 0.000962047236519313 0.00250836120401338 0.00154492646150043
"punish" 0.0033671653278176 0.000836120401337793 0
"purposely" 0 0.00418060200668896 0.00205990194866724
"pursuing" 0 0.00334448160535117 0.00257487743583405
"quarters" 0.000481023618259657 0.00167224080267559 0.00154492646150043
"reduced" 0.00192409447303863 0.00250836120401338 0.00102995097433362
"refer" 0.000481023618259657 0 0.00102995097433362
"relatives" 0.00192409447303863 0.000836120401337793 0.000514975487166811
"restrained" 0.000481023618259657 0.00167224080267559 0.00205990194866724
"rousing" 0.00144307085477897 0.00250836120401338 0.00308985292300087
"scale" 0.00240511809129828 0.000836120401337793 0.00257487743583405
"seventeen" 0.000481023618259657 0.00418060200668896 0.00308985292300087
"shrubbery" 0.000481023618259657 0.00167224080267559 0.000514975487166811
"sophie" 0 0 0
"spoil" 0.00240511809129828 0.00167224080267559 0.00154492646150043
"submitted" 0.000481023618259657 0.00501672240802676 0.00205990194866724
"sweeping" 0.000962047236519313 0 0.00360482841016768
"swell" 0.000481023618259657 0.000836120401337793 0.00308985292300087
"sword" 0.0115445668382318 0 0
"tantripp" 0 0 0
"tease" 0.000481023618259657 0 0.00308985292300087
"tempt" 0.000481023618259657 0.00585284280936455 0.00102995097433362
"tending" 0.00240511809129828 0.00167224080267559 0.00205990194866724
"theory" 0.00192409447303863 0 0.00205990194866724
"tools" 0.000481023618259657 0 0.000514975487166811
"travelled" 0.000481023618259657 0.00418060200668896 0.00257487743583405
"tremulous" 0.00432921256433691 0 0.00154492646150043
"trick" 0.00288614170955794 0.000836120401337793 0.00102995097433362
"unconsciously" 0.000962047236519313 0 0.00257487743583405
"vicious" 0.000481023618259657 0 0.00205990194866724
"we^d" 0.00529125980085622 0.000836120401337793 0
"wealthy" 0.000481023618259657 0.00167224080267559 0.00257487743583405
"whereupon" 0.00288614170955794 0 0.000514975487166811
"wing" 0.000962047236519313 0 0.00360482841016768
"wonderfully" 0.00240511809129828 0 0.00308985292300087
"wretch" 0 0 0.00102995097433362
"yoke" 0.00192409447303863 0 0.00154492646150043
"abandoned" 0 0.000836120401337793 0.00102995097433362
"abide" 0.00240511809129828 0 0.000514975487166811
"accuse" 0.00144307085477897 0.000836120401337793 0.00257487743583405
"admission" 0.00144307085477897 0.000836120401337793 0.00360482841016768
"agent" 0.000962047236519313 0 0.00308985292300087
"alick" 0 0 0
"appointment" 0.00144307085477897 0.00334448160535117 0.000514975487166811
"ardor" 0.00240511809129828 0 0
"arisen" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"artist" 0.000962047236519313 0 0.00257487743583405
"assurances" 0 0.00836120401337793 0
"attract" 0 0.00250836120401338 0.00360482841016768
"beaten" 0.00240511809129828 0 0.00102995097433362
"begging" 0.000962047236519313 0.00334448160535117 0.00102995097433362
"behavior" 0.0033671653278176 0 0
"brandy" 0.000962047236519313 0 0
"bridle" 0.000962047236519313 0 0
"brush" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"calmer" 0.000962047236519313 0.00167224080267559 0.00205990194866724
"campbells" 0 0 0
"charitable" 0.000962047236519313 0 0.000514975487166811
"choosing" 0.000962047236519313 0 0.00102995097433362
"cling" 0.00240511809129828 0 0
"collar" 0.00240511809129828 0 0.00154492646150043
"commonplace" 0.000962047236519313 0 0.00102995097433362
"conclude" 0 0.00167224080267559 0.000514975487166811
"concluding" 0 0.00250836120401338 0.00154492646150043
"containing" 0 0.000836120401337793 0.00154492646150043
"copy" 0.00144307085477897 0.00167224080267559 0.00205990194866724
"created" 0.00144307085477897 0.00250836120401338 0
"cursed" 0.000481023618259657 0 0.000514975487166811
"defence" 0 0.00250836120401338 0.00102995097433362
"deliberate" 0.0033671653278176 0.000836120401337793 0.00154492646150043
"demon" 0.000962047236519313 0 0.00205990194866724
"detained" 0.000481023618259657 0 0.00205990194866724
"devonshire" 0 0.0217391304347826 0
"eggs" 0 0 0.00205990194866724
"enclosed" 0 0 0.00154492646150043
"encountered" 0.000481023618259657 0 0.00411980389733449
"exaggerated" 0.000962047236519313 0 0.00154492646150043
"excluded" 0.000962047236519313 0 0.00205990194866724
"existed" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"extravagant" 0.000481023618259657 0.00250836120401338 0.000514975487166811
"feyther" 0.000962047236519313 0 0
"fiery" 0.000962047236519313 0 0.00566473035883492
"fold" 0.00240511809129828 0 0.00308985292300087
"folds" 0.00192409447303863 0 0.0046347793845013
"foundation" 0.000962047236519313 0.00334448160535117 0.000514975487166811
"frankly" 0.000481023618259657 0 0.00257487743583405
"frightful" 0 0.000836120401337793 0.000514975487166811
"gallantry" 0.000481023618259657 0.000836120401337793 0
"growth" 0.00144307085477897 0 0.000514975487166811
"gun" 0.00240511809129828 0.00167224080267559 0
"heaven^s" 0 0.000836120401337793 0.00257487743583405
"heroic" 0.000481023618259657 0 0.00205990194866724
"hev" 0.00481023618259657 0 0
"idiot" 0.0033671653278176 0 0.00205990194866724
"imagining" 0.000481023618259657 0.00167224080267559 0
"impudence" 0.000481023618259657 0.00167224080267559 0
"indefinite" 0.000481023618259657 0 0.00205990194866724
"inhabitants" 0 0.00167224080267559 0.00102995097433362
"instinctively" 0.000962047236519313 0 0.00154492646150043
"intently" 0 0 0.00257487743583405
"ireland" 0 0 0.000514975487166811
"jonah" 0 0 0
"kinder" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"knit" 0.00192409447303863 0 0.00205990194866724
"leah" 0 0 0
"legal" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"mantelpiece" 0 0.000836120401337793 0
"moderation" 0.000481023618259657 0.00167224080267559 0.000514975487166811
"mornings" 0.00288614170955794 0.000836120401337793 0.00154492646150043
"negative" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"nod" 0.000481023618259657 0 0.00205990194866724
"noted" 0.000481023618259657 0 0.00875458328183579
"objected" 0.000481023618259657 0.000836120401337793 0.000514975487166811
"opportunities" 0 0.00167224080267559 0.00102995097433362
"ornament" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"penetration" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"pierced" 0.00288614170955794 0 0.00566473035883492
"plead" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"praying" 0.000962047236519313 0 0.00308985292300087
"preoccupied" 0.00240511809129828 0 0.00102995097433362
"prey" 0.000481023618259657 0 0.00411980389733449
"profound" 0.000481023618259657 0 0.00205990194866724
"proposition" 0.00529125980085622 0.000836120401337793 0.000514975487166811
"protestant" 0.000481023618259657 0 0.00772463230750216
"provoke" 0.000481023618259657 0.00334448160535117 0.00102995097433362
"purity" 0 0.000836120401337793 0.00257487743583405
"puts" 0.00144307085477897 0.000836120401337793 0.000514975487166811
"rascal" 0.00192409447303863 0.00250836120401338 0
"reared" 0.000962047236519313 0 0.00360482841016768
"recommenced" 0 0 0.0046347793845013
"recreation" 0.000962047236519313 0 0.0046347793845013
"recurred" 0.000962047236519313 0.00167224080267559 0.000514975487166811
"retirement" 0.000481023618259657 0.00167224080267559 0.00154492646150043
"reverse" 0.000481023618259657 0.00334448160535117 0.00205990194866724
"robe" 0.000481023618259657 0 0.00669468133316854
"ruddy" 0.000481023618259657 0 0.00308985292300087
"sanguine" 0 0.00418060200668896 0.00154492646150043
"sarcasm" 0.000962047236519313 0 0.00205990194866724
"scarlet" 0.00192409447303863 0 0.00411980389733449
"schoolmaster" 0.00384818894607725 0 0.000514975487166811
"seclusion" 0 0.000836120401337793 0.00411980389733449
"sheltered" 0.000481023618259657 0 0.00257487743583405
"slope" 0.000481023618259657 0.000836120401337793 0.00102995097433362
"songs" 0.000481023618259657 0.000836120401337793 0
"sorrowful" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"sour" 0.00192409447303863 0 0.00205990194866724
"speculation" 0.00240511809129828 0.000836120401337793 0.000514975487166811
"sting" 0.000962047236519313 0.000836120401337793 0.00308985292300087
